nodenumber,    x-coordinate,    y-coordinate,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      x-velocity,      y-velocity,        pressure
      4660, 2.376426827E-01, 3.190996295E-02, 2.376426827E-01, 3.190996295E-02, 7.959018070E-05, 1.736359003E-04, 3.693726198E-02, 1.054573799E-02, 2.133539316E-01
      4661, 2.427343745E-01, 3.191453705E-02, 2.427343745E-01, 3.191453705E-02, 9.686141389E-05, 1.645006696E-04, 4.110876895E-02, 9.776677884E-03,-2.728174079E-03
      4662, 6.702873868E-03, 3.193793936E-02, 6.702873868E-03, 3.193793936E-02, 1.186508443E-04, 9.560245390E-05, 4.085499697E-02, 1.229574024E-03,-6.011755206E-02
      4663, 1.163641583E-03, 3.197127119E-02, 1.163641583E-03, 3.197127119E-02, 1.211969036E-04, 1.182807131E-04, 4.253121832E-02, 2.792233708E-03,-1.132832718E-01
      4664, 2.436998646E-01, 3.200381893E-02, 2.436998646E-01, 3.200381893E-02, 9.908313271E-05, 1.612650090E-04, 4.184564549E-02, 9.136297550E-03,-3.691511262E-02
      4665, 2.165469941E-01, 3.201850998E-02, 2.165469941E-01, 3.201850998E-02, 5.180866715E-05, 1.434011001E-04, 3.159183149E-02, 3.388036470E-03, 5.647147954E-01
      4666, 2.465570784E-01, 3.202016321E-02, 2.465570784E-01, 3.202016321E-02, 1.105464945E-04, 1.481887981E-04, 4.309892224E-02, 6.838790721E-03,-1.126848622E-01
      4667, 2.347391202E-01, 3.204793589E-02, 2.347391202E-01, 3.204793589E-02, 7.233822160E-05, 1.724323221E-04, 3.521406812E-02, 9.686956452E-03, 3.112314954E-01
      4668, 2.023675880E-01, 3.205296318E-02, 2.023675880E-01, 3.205296318E-02, 4.709144011E-05, 1.308930853E-04, 3.220095198E-02, 7.514026496E-04, 5.801409364E-01
      4669, 1.382339030E-02, 3.206513973E-02, 1.382339030E-02, 3.206513973E-02, 1.031561745E-04, 8.260771246E-05, 3.915959867E-02, 7.950513798E-04,-2.304045773E-03
      4670, 3.447739637E-02, 3.208735728E-02, 3.447739637E-02, 3.208735728E-02, 7.766378062E-05, 7.897759123E-05, 3.483130601E-02,-9.301703859E-05, 3.703433130E-02
      4671, 2.450739863E-01, 3.214198196E-02, 2.450739863E-01, 3.214198196E-02, 1.018082245E-04, 1.559457910E-04, 4.263974242E-02, 8.023103603E-03,-7.538859207E-02
      4672, 2.492019546E-01, 3.215103653E-02, 2.492019546E-01, 3.215103653E-02, 1.130696732E-04, 1.373655920E-04, 4.328824424E-02, 4.854459833E-03,-1.273550482E-01
      4673, 2.479411342E-01, 3.216060966E-02, 2.479411342E-01, 3.216060966E-02, 1.102617070E-04, 1.431451457E-04, 4.332985719E-02, 5.730732150E-03,-1.232376013E-01
      4674, 4.460772677E-02, 3.216890274E-02, 4.460772677E-02, 3.216890274E-02, 7.390723757E-05, 8.552530148E-05, 3.477386027E-02,-3.396102696E-04, 4.338619852E-02
      4675, 4.122871398E-03, 3.219746223E-02, 4.122871398E-03, 3.219746223E-02, 1.143319486E-04, 1.100368378E-04, 4.202500825E-02, 1.856241713E-03,-8.432395430E-02
      4676, 5.332466816E-03, 3.221991598E-02, 5.332466816E-03, 3.221991598E-02, 1.126468650E-04, 1.061661203E-04, 4.174300285E-02, 1.577245360E-03,-7.180729202E-02
      4677, 1.964243250E-03, 3.222141733E-02, 1.964243250E-03, 3.222141733E-02, 1.137570705E-04, 1.186173383E-04, 4.259387848E-02, 2.547069935E-03,-1.027105744E-01
      4678, 3.026232507E-03, 3.223327055E-02, 3.026232507E-03, 3.223327055E-02, 1.136433809E-04, 1.145329223E-04, 4.236170294E-02, 2.194593920E-03,-9.337725984E-02
      4679, 2.262393632E-01, 3.223887482E-02, 2.262393632E-01, 3.223887482E-02, 5.890409655E-05, 1.576628224E-04, 3.256535054E-02, 6.343034089E-03, 4.854177959E-01
      4680, 2.500121033E-01, 3.243935973E-02, 2.500121033E-01, 3.243935973E-02, 1.046284499E-04, 1.376313649E-04, 4.340708652E-02, 4.384060138E-03,-1.188282463E-01
      4681,-8.986711232E-18, 3.244605380E-02,-8.986711232E-18, 3.244605380E-02, 1.058537844E-04, 1.297417641E-04, 4.317716356E-02, 3.389248526E-03,-1.118153691E-01
      4682, 5.896394226E-05, 3.244605380E-02, 5.896394226E-05, 3.244605380E-02, 1.058796641E-04, 1.295188012E-04, 4.316820884E-02, 3.362882686E-03,-1.114961662E-01
      4683, 1.294276596E-04, 3.244607522E-02, 1.294276596E-04, 3.244607522E-02, 1.059034977E-04, 1.292574591E-04, 4.315734747E-02, 3.331612811E-03,-1.111156197E-01
      4684, 2.136087229E-04, 3.244612064E-02, 2.136087229E-04, 3.244612064E-02, 1.058922431E-04, 1.289627094E-04, 4.314460910E-02, 3.294499565E-03,-1.106652793E-01
      4685, 2.518657415E-01, 3.244611767E-02, 2.518657415E-01, 3.244611767E-02, 1.057636204E-04, 1.302632311E-04, 4.319756209E-02, 3.449983823E-03,-1.125518916E-01
      4686, 2.519388814E-01, 3.244605380E-02, 2.519388814E-01, 3.244605380E-02, 1.058220301E-04, 1.299756394E-04, 4.318641862E-02, 3.416768094E-03,-1.121542530E-01
      4687, 2.520000000E-01, 3.244605380E-02, 2.520000000E-01, 3.244605380E-02, 1.058537844E-04, 1.297417641E-04, 4.317716356E-02, 3.389248526E-03,-1.118153691E-01
      4688, 2.517783189E-01, 3.244627250E-02, 2.517783189E-01, 3.244627250E-02, 1.057146706E-04, 1.306070843E-04, 4.321072007E-02, 3.490078438E-03,-1.129258525E-01
      4689, 5.473811776E-02, 3.246748460E-02, 5.473811776E-02, 3.246748460E-02, 6.834423608E-05, 9.060007777E-05, 3.584093990E-02,-5.686196589E-04, 4.553647863E-02
      4690, 1.170255543E-03, 3.247171727E-02, 1.170255543E-03, 3.247171727E-02, 1.057805324E-04, 1.254062758E-04, 4.301072838E-02, 2.883262110E-03,-1.042706336E-01
      4691, 2.995885671E-04, 3.248107517E-02, 2.995885671E-04, 3.248107517E-02, 1.049686343E-04, 1.290582251E-04, 4.315940092E-02, 3.262293890E-03,-1.095321252E-01
      4692, 2.516910003E-01, 3.248199719E-02, 2.516910003E-01, 3.248199719E-02, 1.047844036E-04, 1.313491110E-04, 4.325031799E-02, 3.535908313E-03,-1.125365711E-01
      4693, 2.114931792E-02, 3.248787123E-02, 2.114931792E-02, 3.248787123E-02, 8.845532550E-05, 7.969083119E-05, 3.836350195E-02, 4.691054624E-04, 1.994367183E-02
      4694, 2.508049823E-01, 3.250546732E-02, 2.508049823E-01, 3.250546732E-02, 1.036083505E-04, 1.349990684E-04, 4.337877645E-02, 3.963382568E-03,-1.156499946E-01
      4695, 4.022786907E-04, 3.252252622E-02, 4.022786907E-04, 3.252252622E-02, 1.039522079E-04, 1.290964263E-04, 4.317752528E-02, 3.223793761E-03,-1.081366045E-01
      4696, 2.515864061E-01, 3.252414101E-02, 2.515864061E-01, 3.252414101E-02, 1.036710520E-04, 1.322004547E-04, 4.329659037E-02, 3.589428073E-03,-1.121439426E-01
      4697, 1.221849060E-02, 3.257379145E-02, 1.221849060E-02, 3.257379145E-02, 9.631288960E-05, 9.357827111E-05, 4.075011308E-02, 9.310154312E-04,-1.001290393E-02
      4698, 2.124857655E-01, 3.266457872E-02, 2.124857655E-01, 3.266457872E-02, 4.887089721E-05, 1.368574167E-04, 3.254805494E-02, 2.484397947E-03, 5.730360481E-01
      4699, 2.392397275E-01, 3.274915904E-02, 2.392397275E-01, 3.274915904E-02, 7.843602782E-05, 1.720152683E-04, 3.907203475E-02, 1.003459798E-02, 1.502974866E-01
      4700, 1.983290159E-01, 3.281911204E-02, 1.983290159E-01, 3.281911204E-02, 4.460254524E-05, 1.253365342E-04, 3.348806831E-02, 2.828781057E-04, 5.725357420E-01
      4701, 2.225684483E-01, 3.293053393E-02, 2.225684483E-01, 3.293053393E-02, 5.422855680E-05, 1.490123998E-04, 3.306786878E-02, 5.026372995E-03, 5.191237327E-01
      4702, 1.639318250E-02, 3.295736729E-02, 1.639318250E-02, 3.295736729E-02, 8.768812364E-05, 9.150564903E-05, 4.084538880E-02, 7.969987790E-04, 8.825268465E-03
      4703, 1.059019307E-02, 3.296062678E-02, 1.059019307E-02, 3.296062678E-02, 9.071747123E-05, 1.026181532E-04, 4.171701462E-02, 1.056554300E-03,-1.991451825E-02
      4704, 2.314149591E-01, 3.297327235E-02, 2.314149591E-01, 3.297327235E-02, 6.397313941E-05, 1.651402426E-04, 3.492839437E-02, 8.078542845E-03, 3.886319201E-01
      4705, 3.839377750E-02, 3.304314814E-02, 3.839377750E-02, 3.304314814E-02, 7.191169716E-05, 8.420430566E-05, 3.767984992E-02,-1.452065904E-04, 4.184245880E-02
      4706, 4.853444006E-02, 3.305619165E-02, 4.853444006E-02, 3.305619165E-02, 6.813843935E-05, 8.843026824E-05, 3.733966016E-02,-4.294575140E-04, 4.589357556E-02
      4707, 8.817277943E-03, 3.306638820E-02, 8.817277943E-03, 3.306638820E-02, 9.002738770E-05, 1.083547720E-04, 4.215465638E-02, 1.212299476E-03,-3.346456102E-02
      4708,-1.027179273E-17, 3.308183049E-02,-1.027179273E-17, 3.308183049E-02, 9.178706833E-05, 1.356114099E-04, 4.368084219E-02, 3.472556697E-03,-9.924230948E-02
      4709, 5.882170008E-05, 3.308183049E-02, 5.882170008E-05, 3.308183049E-02, 9.179775869E-05, 1.354152867E-04, 4.367434568E-02, 3.446912887E-03,-9.900074749E-02
      4710, 1.291796328E-04, 3.308183386E-02, 1.291796328E-04, 3.308183386E-02, 9.180643445E-05, 1.351835434E-04, 4.366638814E-02, 3.416459635E-03,-9.870996687E-02
      4711, 2.133660195E-04, 3.308183616E-02, 2.133660195E-04, 3.308183616E-02, 9.179493815E-05, 1.349160647E-04, 4.365693012E-02, 3.380363309E-03,-9.837124062E-02
      4712, 2.518670540E-01, 3.308190169E-02, 2.518670540E-01, 3.308190169E-02, 9.174333134E-05, 1.360620644E-04, 4.369539990E-02, 3.531154396E-03,-9.977904366E-02
      4713, 2.519395068E-01, 3.308183049E-02, 2.519395068E-01, 3.308183049E-02, 9.177286088E-05, 1.358145613E-04, 4.368746955E-02, 3.499103674E-03,-9.949287233E-02
      4714, 2.520000000E-01, 3.308183049E-02, 2.520000000E-01, 3.308183049E-02, 9.178706833E-05, 1.356114099E-04, 4.368084219E-02, 3.472556697E-03,-9.924230948E-02
      4715, 2.517803221E-01, 3.308208165E-02, 2.517803221E-01, 3.308208165E-02, 9.171611654E-05, 1.363595317E-04, 4.370465290E-02, 3.570009531E-03,-1.000708694E-01
      4716, 3.014589141E-04, 3.311495130E-02, 3.014589141E-04, 3.311495130E-02, 9.118583780E-05, 1.348851866E-04, 4.367216764E-02, 3.346681191E-03,-9.739748244E-02
      4717, 2.516913580E-01, 3.311583727E-02, 2.516913580E-01, 3.311583727E-02, 9.109390422E-05, 1.369219143E-04, 4.373875526E-02, 3.613599361E-03,-9.966998564E-02
      4718, 2.455278924E-02, 3.314578931E-02, 2.455278924E-02, 3.314578931E-02, 7.999368515E-05, 8.427653470E-05, 3.975363187E-02, 3.905434810E-04, 2.602756042E-02
      4719, 4.067637505E-04, 3.315422055E-02, 4.067637505E-04, 3.315422055E-02, 9.051921016E-05, 1.347907198E-04, 4.369025864E-02, 3.306842980E-03,-9.619663925E-02
      4720, 2.515846980E-01, 3.315563689E-02, 2.515846980E-01, 3.315563689E-02, 9.036885484E-05, 1.375606468E-04, 4.377849661E-02, 3.664471648E-03,-9.919497371E-02
      4721, 1.201768655E-03, 3.317520851E-02, 1.201768655E-03, 3.317520851E-02, 9.053451782E-05, 1.320166499E-04, 4.360482147E-02, 2.991556882E-03,-9.176073817E-02
      4722, 2.040149250E-03, 3.320392442E-02, 2.040149250E-03, 3.320392442E-02, 9.015369543E-05, 1.294945703E-04, 4.350706724E-02, 2.694186430E-03,-8.636069973E-02
      4723, 2.508072413E-01, 3.320506876E-02, 2.508072413E-01, 3.320506876E-02, 8.934494009E-05, 1.404321977E-04, 4.387854435E-02, 4.037204147E-03,-1.000139186E-01
      4724, 2.500049034E-01, 3.325311757E-02, 2.500049034E-01, 3.325311757E-02, 8.814788945E-05, 1.435783234E-04, 4.395671508E-02, 4.467609092E-03,-9.908611792E-02
      4725, 3.088967907E-03, 3.325519287E-02, 3.088967907E-03, 3.325519287E-02, 8.927569734E-05, 1.264993338E-04, 4.339703891E-02, 2.363184960E-03,-7.839636627E-02
      4726, 2.491086674E-01, 3.328166886E-02, 2.491086674E-01, 3.328166886E-02, 8.749809479E-05, 1.466969542E-04, 4.398454974E-02, 4.973357138E-03,-9.643935424E-02
      4727, 2.083759721E-01, 3.328673394E-02, 2.083759721E-01, 3.328673394E-02, 4.613414219E-05, 1.307340386E-04, 3.355491421E-02, 1.743788608E-03, 5.757257998E-01
      4728, 2.410439267E-01, 3.332643779E-02, 2.410439267E-01, 3.332643779E-02, 7.823097446E-05, 1.694175817E-04, 4.090342753E-02, 9.373482145E-03, 8.562868576E-02
      4729, 4.222229977E-03, 3.333294484E-02, 4.222229977E-03, 3.333294484E-02, 8.777795610E-05, 1.238123463E-04, 4.328846097E-02, 2.043090864E-03,-6.944868818E-02
      4730, 2.429975245E-01, 3.335658175E-02, 2.429975245E-01, 3.335658175E-02, 8.125077540E-05, 1.655940364E-04, 4.221278074E-02, 8.663162228E-03, 1.768390114E-02
      4731, 1.946390266E-01, 3.340679281E-02, 1.946390266E-01, 3.340679281E-02, 4.276096924E-05, 1.210213200E-04, 3.450437865E-02,-9.748974103E-05, 5.636913181E-01
      4732, 2.479741353E-01, 3.342803559E-02, 2.479741353E-01, 3.342803559E-02, 8.525880781E-05, 1.509187092E-04, 4.400957524E-02, 5.651764010E-03,-8.612070005E-02
      4733, 2.815675942E-02, 3.343178374E-02, 2.815675942E-02, 3.343178374E-02, 7.492070097E-05, 8.460443225E-05, 3.982647225E-02, 1.797466919E-04, 3.263578559E-02
      4734, 1.850829005E-01, 3.343848388E-02, 1.850829005E-01, 3.343848388E-02, 4.178714580E-05, 1.168832084E-04, 3.519204092E-02,-9.603753560E-04, 5.403272058E-01
      4735, 7.115397981E-03, 3.345646661E-02, 7.115397981E-03, 3.345646661E-02, 8.514394228E-05, 1.164952654E-04, 4.293061305E-02, 1.495500540E-03,-4.467529236E-02
      4736, 1.821115816E-01, 3.348289942E-02, 1.821115816E-01, 3.348289942E-02, 4.144657235E-05, 1.155609790E-04, 3.544176467E-02,-1.184155297E-03, 5.310988912E-01
      4737, 2.364770268E-01, 3.348505635E-02, 2.364770268E-01, 3.348505635E-02, 6.993113070E-05, 1.703039391E-04, 3.801822774E-02, 9.290893641E-03, 2.477140312E-01
      4738, 1.880450541E-01, 3.349761151E-02, 1.880450541E-01, 3.349761151E-02, 4.192948469E-05, 1.178796676E-04, 3.508776923E-02,-7.089548313E-04, 5.485014793E-01
      4739, 1.791505523E-01, 3.356438347E-02, 1.791505523E-01, 3.356438347E-02, 4.103782743E-05, 1.141379566E-04, 3.573464272E-02,-1.386960780E-03, 5.212175883E-01
      4740, 1.910844855E-01, 3.359373737E-02, 1.910844855E-01, 3.359373737E-02, 4.211484029E-05, 1.189169683E-04, 3.501665742E-02,-4.304987996E-04, 5.553995764E-01
      4741, 8.544848072E-02, 3.360619224E-02, 8.544848072E-02, 3.360619224E-02, 5.387448578E-05, 9.832658384E-05, 3.909997070E-02,-2.041083805E-03, 9.588475351E-02
      4742, 8.835956711E-02, 3.360745686E-02, 8.835956711E-02, 3.360745686E-02, 5.303355314E-05, 9.877637531E-05, 3.909422227E-02,-2.176866586E-03, 1.051713089E-01
      4743, 8.253703213E-02, 3.360809799E-02, 8.253703213E-02, 3.360809799E-02, 5.469860241E-05, 9.781867732E-05, 3.910560462E-02,-1.901097914E-03, 8.742803051E-02
      4744, 2.465923439E-01, 3.360975863E-02, 2.465923439E-01, 3.360975863E-02, 8.244265543E-05, 1.557771592E-04, 4.388602902E-02, 6.501123509E-03,-6.489048002E-02
      4745, 7.380871484E-02, 3.361068924E-02, 7.380871484E-02, 3.361068924E-02, 5.715074936E-05, 9.597157436E-05, 3.907908869E-02,-1.463513582E-03, 6.735586929E-02
      4746, 7.962708502E-02, 3.361201451E-02, 7.962708502E-02, 3.361201451E-02, 5.551054904E-05, 9.725498435E-05, 3.910960304E-02,-1.757565687E-03, 7.982891296E-02
      4747, 9.126907251E-02, 3.361193881E-02, 9.126907251E-02, 3.361193881E-02, 5.217603299E-05, 9.916842304E-05, 3.908713811E-02,-2.307295997E-03, 1.152733273E-01
      4748, 7.090928170E-02, 3.361392815E-02, 7.090928170E-02, 3.361392815E-02, 5.792853860E-05, 9.522636058E-05, 3.906277384E-02,-1.316334970E-03, 6.246490104E-02
      4749, 7.671845103E-02, 3.361397922E-02, 7.671845103E-02, 3.361397922E-02, 5.632314090E-05, 9.663873125E-05, 3.910350747E-02,-1.611327123E-03, 7.313043574E-02
      4750, 9.417749809E-02, 3.362056970E-02, 9.417749809E-02, 3.362056970E-02, 5.130470797E-05, 9.950742404E-05, 3.907953580E-02,-2.430896406E-03, 1.261657636E-01
      4751, 9.708624389E-02, 3.363488054E-02, 9.708624389E-02, 3.363488054E-02, 5.042046751E-05, 9.979649511E-05, 3.907383123E-02,-2.546306877E-03, 1.378029283E-01
      4752, 1.762013345E-01, 3.364329992E-02, 1.762013345E-01, 3.364329992E-02, 4.067567842E-05, 1.128081799E-04, 3.601924587E-02,-1.573899418E-03, 5.108958607E-01
      4753, 2.186954026E-01, 3.364628621E-02, 2.186954026E-01, 3.364628621E-02, 5.018295941E-05, 1.407064922E-04, 3.384859757E-02, 3.908937522E-03, 5.419002527E-01
      4754, 9.999598239E-02, 3.365545640E-02, 9.999598239E-02, 3.365545640E-02, 4.952818033E-05, 1.000397941E-04, 3.907077140E-02,-2.652506941E-03, 1.501211607E-01
      4755, 6.804808082E-02, 3.365696902E-02, 6.804808082E-02, 3.365696902E-02, 5.846461557E-05, 9.435231016E-05, 3.913183583E-02,-1.174131296E-03, 5.853609798E-02
      4756, 1.029059534E-01, 3.368090378E-02, 1.029059534E-01, 3.368090378E-02, 4.864142306E-05, 1.002476445E-04, 3.906755590E-02,-2.748974820E-03, 1.630438637E-01
      4757, 2.448869136E-01, 3.369028027E-02, 2.448869136E-01, 3.369028027E-02, 8.030170468E-05, 1.607546960E-04, 4.336993345E-02, 7.508254895E-03,-2.796802065E-02
      4758, 5.419378772E-03, 3.369247081E-02, 5.419378772E-03, 3.369247081E-02, 8.278451905E-05, 1.227635355E-04, 4.342661752E-02, 1.827374878E-03,-5.648226258E-02
      4759, 1.732589407E-01, 3.370082840E-02, 1.732589407E-01, 3.370082840E-02, 4.040713530E-05, 1.116372952E-04, 3.626890655E-02,-1.748423938E-03, 5.001347848E-01
      4760, 1.058147871E-01, 3.370798533E-02, 1.058147871E-01, 3.370798533E-02, 4.778076547E-05, 1.004374063E-04, 3.905827002E-02,-2.835177739E-03, 1.764903773E-01
      4761,-1.155688418E-17, 3.371761210E-02,-1.155688418E-17, 3.371761210E-02, 8.182678381E-05, 1.394937757E-04, 4.416876628E-02, 3.534125898E-03,-8.686532215E-02
      4762, 5.887976632E-05, 3.371761210E-02, 5.887976632E-05, 3.371761210E-02, 8.183175023E-05, 1.393150343E-04, 4.416374675E-02, 3.509309648E-03,-8.671053504E-02
      4763, 1.293456932E-04, 3.371759254E-02, 1.293456932E-04, 3.371759254E-02, 8.183648536E-05, 1.391021379E-04, 4.415756030E-02, 3.479809141E-03,-8.651346608E-02
      4764, 2.137520541E-04, 3.371753737E-02, 2.137520541E-04, 3.371753737E-02, 8.183233882E-05, 1.388517234E-04, 4.415009791E-02, 3.444705435E-03,-8.629583753E-02
      4765, 2.518683901E-01, 3.371767803E-02, 2.518683901E-01, 3.371767803E-02, 8.180469678E-05, 1.398960417E-04, 4.417978058E-02, 3.590175314E-03,-8.718476635E-02
      4766, 2.519401312E-01, 3.371761210E-02, 2.519401312E-01, 3.371761210E-02, 8.182014428E-05, 1.396758898E-04, 4.417379565E-02, 3.559515762E-03,-8.701739398E-02
      4767, 2.520000000E-01, 3.371761210E-02, 2.520000000E-01, 3.371761210E-02, 8.182678381E-05, 1.394937757E-04, 4.416876628E-02, 3.534125898E-03,-8.686532215E-02
      4768, 2.517824132E-01, 3.371784913E-02, 2.517824132E-01, 3.371784913E-02, 8.179014731E-05, 1.401608917E-04, 4.418671220E-02, 3.627234850E-03,-8.734446004E-02
      4769, 1.261602883E-01, 3.372094849E-02, 1.261602883E-01, 3.372094849E-02, 4.357176148E-05, 1.025864805E-04, 3.848107160E-02,-3.121631146E-03, 2.796825557E-01
      4770, 1.290802763E-01, 3.372258084E-02, 1.290802763E-01, 3.372258084E-02, 4.310741894E-05, 1.029381714E-04, 3.837649038E-02,-3.115866301E-03, 2.949839785E-01
      4771, 1.232487979E-01, 3.372751740E-02, 1.232487979E-01, 3.372751740E-02, 4.403485244E-05, 1.022137129E-04, 3.859450852E-02,-3.115539922E-03, 2.644097306E-01
      4772, 2.281065794E-01, 3.372933812E-02, 2.281065794E-01, 3.372933812E-02, 5.789719016E-05, 1.560350758E-04, 3.499271937E-02, 6.698170024E-03, 4.438719782E-01
      4773, 1.703206942E-01, 3.373126479E-02, 1.703206942E-01, 3.373126479E-02, 4.025462462E-05, 1.106520103E-04, 3.647659804E-02,-1.911849536E-03, 4.889683323E-01
      4774, 1.320122555E-01, 3.373143300E-02, 1.320122555E-01, 3.373143300E-02, 4.264736452E-05, 1.032746676E-04, 3.827835284E-02,-3.098512560E-03, 3.102944118E-01
      4775, 1.087217174E-01, 3.373235141E-02, 1.087217174E-01, 3.373235141E-02, 4.696960977E-05, 1.006314680E-04, 3.903531231E-02,-2.910412676E-03, 1.903857307E-01
      4776, 1.468366165E-02, 3.373617368E-02, 1.468366165E-02, 3.373617368E-02, 7.676619283E-05, 1.031485719E-04, 4.242422799E-02, 9.530010493E-04, 2.993269041E-03
      4777, 1.644624201E-01, 3.373858359E-02, 1.644624201E-01, 3.373858359E-02, 4.023109444E-05, 1.091083625E-04, 3.680313509E-02,-2.206624958E-03, 4.654461579E-01
      4778, 1.203417829E-01, 3.373954233E-02, 1.203417829E-01, 3.373954233E-02, 4.450591608E-05, 1.018294479E-04, 3.871259805E-02,-3.097827670E-03, 2.492104443E-01
      4779, 1.673875990E-01, 3.373957202E-02, 1.673875990E-01, 3.373957202E-02, 4.020859191E-05, 1.098299520E-04, 3.664871361E-02,-2.064658264E-03, 4.773996611E-01
      4780, 1.615460217E-01, 3.374398062E-02, 1.615460217E-01, 3.374398062E-02, 4.027005120E-05, 1.084072273E-04, 3.696184093E-02,-2.337579887E-03, 4.531289711E-01
      4781, 1.349574775E-01, 3.374436090E-02, 1.349574775E-01, 3.374436090E-02, 4.220620534E-05, 1.036128258E-04, 3.818131284E-02,-3.069909692E-03, 3.255939049E-01
      4782, 3.039882027E-04, 3.374892302E-02, 3.039882027E-04, 3.374892302E-02, 8.141835145E-05, 1.387389874E-04, 4.416560344E-02, 3.410371760E-03,-8.552627036E-02
      4783, 1.116269835E-01, 3.374938803E-02, 1.116269835E-01, 3.374938803E-02, 4.623054406E-05, 1.008549826E-04, 3.899109307E-02,-2.974365661E-03, 2.046661776E-01
      4784, 2.516919682E-01, 3.374950765E-02, 2.516919682E-01, 3.374950765E-02, 8.135790942E-05, 1.406039927E-04, 4.421695901E-02, 3.669105881E-03,-8.686261767E-02
      4785, 1.174364189E-01, 3.375111967E-02, 1.174364189E-01, 3.375111967E-02, 4.500952487E-05, 1.014577943E-04, 3.882529995E-02,-3.068195207E-03, 2.341413530E-01
      4786, 1.145315977E-01, 3.375570193E-02, 1.145315977E-01, 3.375570193E-02, 4.557764598E-05, 1.011282473E-04, 3.892076424E-02,-3.026909641E-03, 2.192722807E-01
